image_id,file_name,split,n_person,n_car,n_truck,has_person,has_car,has_truck,sampled_for
522788,000000522788.jpg,train,1,0,0,1,0,0,person
309797,000000309797.jpg,train,1,0,0,1,0,0,person
522791,000000522791.jpg,train,1,0,0,1,0,0,person
391728,000000391728.jpg,train,13,0,0,1,0,0,person
178742,000000178742.jpg,train,12,10,0,1,1,0,car
260664,000000260664.jpg,train,14,1,1,1,1,1,truck
162362,000000162362.jpg,train,7,1,0,1,1,0,car
244283,000000244283.jpg,train,2,10,0,1,1,0,car
178751,000000178751.jpg,train,1,0,0,1,0,0,person
178753,000000178753.jpg,train,1,0,0,1,0,0,person
145989,000000145989.jpg,train,0,3,0,0,1,0,car
244293,000000244293.jpg,train,4,7,2,1,1,1,truck
506439,000000506439.jpg,train,0,3,2,0,1,1,truck
457292,000000457292.jpg,train,1,0,0,1,0,0,person
555597,000000555597.jpg,val,1,12,1,1,1,1,truck
408144,000000408144.jpg,train,2,3,1,1,1,1,truck
555602,000000555602.jpg,train,1,0,0,1,0,0,person
47700,000000047700.jpg,train,0,0,1,0,0,1,truck
64089,000000064089.jpg,train,2,6,1,1,1,1,truck
440928,000000440928.jpg,train,0,4,0,0,1,0,car
227940,000000227940.jpg,train,1,2,2,1,1,1,truck
31335,000000031335.jpg,train,4,1,0,1,1,0,car
490087,000000490087.jpg,train,2,0,1,1,0,1,truck
342633,000000342633.jpg,train,3,0,0,1,0,0,person
424554,000000424554.jpg,train,0,0,1,0,0,1,truck
113259,000000113259.jpg,train,11,4,1,1,1,1,truck
113261,000000113261.jpg,train,14,0,5,1,0,1,truck
473712,000000473712.jpg,train,0,3,0,0,1,0,car
96881,000000096881.jpg,train,4,7,0,1,1,0,car
309875,000000309875.jpg,train,1,2,0,1,1,0,car
522868,000000522868.jpg,train,3,1,0,1,1,0,car
14970,000000014970.jpg,train,1,0,0,1,0,0,person
96894,000000096894.jpg,train,3,9,1,1,1,1,truck
391807,000000391807.jpg,train,0,4,0,0,1,0,car
293505,000000293505.jpg,train,3,0,0,1,0,0,person
342662,000000342662.jpg,train,2,2,0,1,1,0,car
227975,000000227975.jpg,train,7,0,0,1,0,0,person
80522,000000080522.jpg,train,2,0,1,1,0,1,truck
490125,000000490125.jpg,val,0,0,1,0,0,1,truck
490126,000000490126.jpg,train,14,0,0,1,0,0,person
244365,000000244365.jpg,train,4,2,1,1,1,1,truck
178838,000000178838.jpg,train,13,5,0,1,1,0,person
342683,000000342683.jpg,train,0,1,1,0,1,1,car+truck
457371,000000457371.jpg,train,7,0,0,1,0,0,person
490146,000000490146.jpg,train,14,4,0,1,1,0,car
506534,000000506534.jpg,train,0,0,5,0,0,1,truck
457383,000000457383.jpg,train,8,1,0,1,1,0,car
64170,000000064170.jpg,train,14,1,0,1,1,0,car
228011,000000228011.jpg,train,7,0,0,1,0,0,person
113334,000000113334.jpg,train,1,2,0,1,1,0,car
178871,000000178871.jpg,train,0,4,0,0,1,0,car
473793,000000473793.jpg,train,1,0,0,1,0,0,person
309956,000000309956.jpg,train,1,0,1,1,0,1,truck
277188,000000277188.jpg,train,0,0,4,0,0,1,truck
146120,000000146120.jpg,train,2,12,0,1,1,0,car
293576,000000293576.jpg,train,13,5,1,1,1,1,truck
178890,000000178890.jpg,train,3,1,1,1,1,1,car
31443,000000031443.jpg,train,1,0,0,1,0,0,person
441045,000000441045.jpg,train,0,9,0,0,1,0,car
490199,000000490199.jpg,train,2,0,1,1,0,1,truck
342745,000000342745.jpg,train,1,0,0,1,0,0,person
260826,000000260826.jpg,train,0,1,0,0,1,0,car
244442,000000244442.jpg,train,0,2,0,0,1,0,car
424665,000000424665.jpg,train,1,0,0,1,0,0,person
359131,000000359131.jpg,train,1,0,0,1,0,0,person
457437,000000457437.jpg,train,9,0,0,1,0,0,person
211676,000000211676.jpg,train,14,0,1,1,0,1,truck
244451,000000244451.jpg,train,0,3,2,0,1,1,car
359141,000000359141.jpg,train,14,0,0,1,0,0,person
375528,000000375528.jpg,train,1,0,0,1,0,0,person
309993,000000309993.jpg,train,11,7,1,1,1,1,car+truck
277227,000000277227.jpg,train,0,1,0,0,1,0,car
457453,000000457453.jpg,train,0,2,0,0,1,0,car
522990,000000522990.jpg,train,9,2,1,1,1,1,car
522992,000000522992.jpg,train,7,3,1,1,1,1,truck
539378,000000539378.jpg,train,5,0,0,1,0,0,person
64244,000000064244.jpg,train,2,0,0,1,0,0,person
277243,000000277243.jpg,train,7,0,0,1,0,0,person
97023,000000097023.jpg,train,9,11,1,1,1,1,car+truck
113408,000000113408.jpg,train,8,3,1,1,1,1,truck
457474,000000457474.jpg,train,0,5,1,0,1,1,car
490244,000000490244.jpg,train,2,0,0,1,0,0,person
408328,000000408328.jpg,train,1,1,0,1,1,0,person
129801,000000129801.jpg,train,3,0,1,1,0,1,truck
64267,000000064267.jpg,train,1,0,0,1,0,0,person
80654,000000080654.jpg,train,12,0,0,1,0,0,person
293647,000000293647.jpg,train,2,7,1,1,1,1,truck
97049,000000097049.jpg,train,0,1,0,0,1,0,car
539418,000000539418.jpg,train,4,0,0,1,0,0,person
326428,000000326428.jpg,train,6,5,1,1,1,1,truck
162592,000000162592.jpg,train,14,0,0,1,0,0,person
555808,000000555808.jpg,train,14,6,1,1,1,1,truck
310053,000000310053.jpg,train,0,1,6,0,1,1,car
47916,000000047916.jpg,train,0,9,2,0,1,1,car
539436,000000539436.jpg,train,0,7,3,0,1,1,truck
113455,000000113455.jpg,train,0,4,1,0,1,1,car
408373,000000408373.jpg,train,2,0,0,1,0,0,person
539449,000000539449.jpg,train,4,0,0,1,0,0,person
80698,000000080698.jpg,train,14,0,0,1,0,0,person
64317,000000064317.jpg,train,0,0,1,0,0,1,truck
424771,000000424771.jpg,train,2,0,0,1,0,0,person
572229,000000572229.jpg,train,2,0,0,1,0,0,person
244549,000000244549.jpg,train,11,5,2,1,1,1,truck
277319,000000277319.jpg,train,0,1,7,0,1,1,truck
31561,000000031561.jpg,train,0,1,0,0,1,0,car
47948,000000047948.jpg,train,1,0,1,1,0,1,truck
244557,000000244557.jpg,train,1,0,0,1,0,0,person
490318,000000490318.jpg,train,3,2,1,1,1,1,car
228172,000000228172.jpg,train,1,5,1,1,1,1,truck
47953,000000047953.jpg,train,8,1,0,1,1,0,car
293713,000000293713.jpg,train,5,0,0,1,0,0,person
113493,000000113493.jpg,train,2,1,1,1,1,1,car
490328,000000490328.jpg,train,0,3,1,0,1,1,truck
179034,000000179034.jpg,train,1,0,0,1,0,0,person
326493,000000326493.jpg,train,1,0,1,1,0,1,truck
15198,000000015198.jpg,train,1,1,0,1,1,0,person
539494,000000539494.jpg,train,1,0,0,1,0,0,person
441203,000000441203.jpg,train,1,1,2,1,1,1,truck
539509,000000539509.jpg,train,0,11,0,0,1,0,car
572279,000000572279.jpg,train,0,0,1,0,0,1,truck
408449,000000408449.jpg,train,3,2,2,1,1,1,truck
129925,000000129925.jpg,train,2,1,3,1,1,1,car
244614,000000244614.jpg,train,4,0,0,1,0,0,person
261003,000000261003.jpg,train,7,2,1,1,1,1,car
310156,000000310156.jpg,train,1,0,0,1,0,0,person
359310,000000359310.jpg,train,6,0,0,1,0,0,person
48014,000000048014.jpg,train,4,6,2,1,1,1,truck
359314,000000359314.jpg,train,5,0,2,1,0,1,truck
572310,000000572310.jpg,train,0,3,0,0,1,0,car
326555,000000326555.jpg,train,8,0,0,1,0,0,person
64411,000000064411.jpg,train,0,0,1,0,0,1,truck
408480,000000408480.jpg,train,1,5,0,1,1,0,car
539555,000000539555.jpg,train,5,0,0,1,0,0,person
129956,000000129956.jpg,train,12,0,0,1,0,0,person
555942,000000555942.jpg,train,0,1,0,0,1,0,car
80808,000000080808.jpg,train,6,7,1,1,1,1,truck
97194,000000097194.jpg,train,0,1,1,0,1,1,car
342958,000000342958.jpg,train,0,14,2,0,1,1,truck
31673,000000031673.jpg,train,0,3,3,0,1,1,truck
80826,000000080826.jpg,train,2,0,0,1,0,0,person
523195,000000523195.jpg,train,0,0,1,0,0,1,truck
162752,000000162752.jpg,train,3,2,0,1,1,0,car
490437,000000490437.jpg,train,1,5,2,1,1,1,car
441287,000000441287.jpg,train,2,0,0,1,0,0,person
457672,000000457672.jpg,train,1,3,0,1,1,0,car
228297,000000228297.jpg,train,3,0,0,1,0,0,person
310216,000000310216.jpg,train,5,10,4,1,1,1,truck
211918,000000211918.jpg,train,0,4,1,0,1,1,truck
179155,000000179155.jpg,train,14,0,0,1,0,0,person
310227,000000310227.jpg,train,1,0,0,1,0,0,person
277461,000000277461.jpg,train,4,0,3,1,0,1,truck
343002,000000343002.jpg,train,1,0,0,1,0,0,person
392154,000000392154.jpg,train,4,0,0,1,0,0,person
211935,000000211935.jpg,train,0,14,1,0,1,1,truck
146401,000000146401.jpg,train,6,2,1,1,1,1,car
97249,000000097249.jpg,train,1,2,1,1,1,1,truck
556003,000000556003.jpg,train,6,3,0,1,1,0,car
326627,000000326627.jpg,val,0,10,0,0,1,0,car
228330,000000228330.jpg,train,1,1,0,1,1,0,car+person
244720,000000244720.jpg,train,0,0,1,0,0,1,truck
244721,000000244721.jpg,train,0,5,3,0,1,1,truck
228340,000000228340.jpg,train,6,2,0,1,1,0,car
392180,000000392180.jpg,train,4,2,0,1,1,0,car
572405,000000572405.jpg,train,2,4,2,1,1,1,person
97270,000000097270.jpg,train,1,0,0,1,0,0,person
408568,000000408568.jpg,train,5,2,0,1,1,0,car
31736,000000031736.jpg,train,0,0,3,0,0,1,truck
277503,000000277503.jpg,train,5,5,0,1,1,0,car
310278,000000310278.jpg,train,3,1,0,1,1,0,car
195594,000000195594.jpg,train,1,0,0,1,0,0,person
195598,000000195598.jpg,train,3,4,0,1,1,0,car
424979,000000424979.jpg,train,2,2,0,1,1,0,car
15379,000000015379.jpg,train,0,10,1,0,1,1,truck
490518,000000490518.jpg,train,3,0,0,1,0,0,person
48160,000000048160.jpg,train,3,2,0,1,1,0,car
113700,000000113700.jpg,train,2,0,0,1,0,0,person
277542,000000277542.jpg,train,1,2,0,1,1,0,car
113707,000000113707.jpg,train,0,1,0,0,1,0,car
326700,000000326700.jpg,train,5,1,1,1,1,1,person
326702,000000326702.jpg,train,14,0,1,1,0,1,truck
408623,000000408623.jpg,train,0,0,2,0,0,1,truck
457780,000000457780.jpg,train,2,9,0,1,1,0,car
556089,000000556089.jpg,train,10,5,1,1,1,1,truck
261180,000000261180.jpg,train,1,0,0,1,0,0,person
48189,000000048189.jpg,train,7,0,1,1,0,1,truck
179265,000000179265.jpg,val,2,1,1,1,1,1,car
310338,000000310338.jpg,train,12,10,3,1,1,1,truck
31813,000000031813.jpg,train,1,0,1,1,0,1,truck
326726,000000326726.jpg,train,10,5,1,1,1,1,truck
146504,000000146504.jpg,train,1,0,0,1,0,0,person
293974,000000293974.jpg,train,1,1,1,1,1,1,car+truck
97367,000000097367.jpg,train,0,1,2,0,1,1,car
441433,000000441433.jpg,train,8,10,2,1,1,1,car
539737,000000539737.jpg,train,2,0,0,1,0,0,person
539738,000000539738.jpg,train,1,0,0,1,0,0,person
293979,000000293979.jpg,train,2,0,0,1,0,0,person
392282,000000392282.jpg,train,14,0,1,1,0,1,truck
457822,000000457822.jpg,train,4,7,0,1,1,0,car
195682,000000195682.jpg,train,3,0,0,1,0,0,person
48226,000000048226.jpg,train,3,0,0,1,0,0,person
97391,000000097391.jpg,train,10,0,1,1,0,1,person+truck
343153,000000343153.jpg,train,1,4,0,1,1,0,car
81009,000000081009.jpg,train,2,4,0,1,1,0,car
212091,000000212091.jpg,train,6,1,0,1,1,0,car
343166,000000343166.jpg,train,1,0,3,1,0,1,truck
556162,000000556162.jpg,train,2,0,0,1,0,0,person
113801,000000113801.jpg,train,2,3,1,1,1,1,person
31882,000000031882.jpg,train,11,0,1,1,0,1,truck
375951,000000375951.jpg,train,1,0,0,1,0,0,person
179346,000000179346.jpg,train,3,3,1,1,1,1,truck
113812,000000113812.jpg,train,0,0,2,0,0,1,truck
146582,000000146582.jpg,train,0,0,3,0,0,1,truck
261272,000000261272.jpg,train,0,7,3,0,1,1,car
375961,000000375961.jpg,train,4,1,1,1,1,1,truck
97434,000000097434.jpg,train,2,5,1,1,1,1,truck
31902,000000031902.jpg,train,1,2,0,1,1,0,car
441504,000000441504.jpg,train,14,0,0,1,0,0,person
294053,000000294053.jpg,train,0,4,2,0,1,1,car
228519,000000228519.jpg,train,0,1,2,0,1,1,car
425131,000000425131.jpg,train,1,14,3,1,1,1,car+truck
261292,000000261292.jpg,train,14,0,0,1,0,0,person
81070,000000081070.jpg,train,0,1,1,0,1,1,truck
48304,000000048304.jpg,train,2,3,0,1,1,0,person
343225,000000343225.jpg,train,0,1,0,0,1,0,car
228539,000000228539.jpg,train,1,0,0,1,0,0,person
523454,000000523454.jpg,train,1,4,1,1,1,1,truck
359620,000000359620.jpg,train,8,5,1,1,1,1,car
294084,000000294084.jpg,train,1,0,2,1,0,1,truck
15559,000000015559.jpg,train,1,0,0,1,0,0,person
539848,000000539848.jpg,train,0,1,0,0,1,0,car
310473,000000310473.jpg,train,0,1,1,0,1,1,truck
572620,000000572620.jpg,val,14,0,0,1,0,0,person
228558,000000228558.jpg,train,0,3,1,0,1,1,car+truck
179408,000000179408.jpg,train,9,2,0,1,1,0,car
228566,000000228566.jpg,train,0,12,0,0,1,0,car
146646,000000146646.jpg,train,6,0,1,1,0,1,truck
179415,000000179415.jpg,train,2,1,2,1,1,1,truck
261342,000000261342.jpg,train,3,2,1,1,1,1,car
343264,000000343264.jpg,train,7,4,0,1,1,0,car
146656,000000146656.jpg,train,0,10,0,0,1,0,car
163057,000000163057.jpg,val,14,4,0,1,1,0,car
294134,000000294134.jpg,train,3,0,1,1,0,1,truck
244983,000000244983.jpg,train,2,5,0,1,1,0,car
425207,000000425207.jpg,train,3,0,0,1,0,0,person
97534,000000097534.jpg,train,1,0,0,1,0,0,person
326919,000000326919.jpg,train,2,0,1,1,0,1,truck
474378,000000474378.jpg,train,0,14,0,0,1,0,car
343319,000000343319.jpg,train,1,1,0,1,1,0,person
474391,000000474391.jpg,train,1,0,0,1,0,0,person
474396,000000474396.jpg,train,14,1,2,1,1,1,car
64800,000000064800.jpg,train,11,11,1,1,1,1,truck
326948,000000326948.jpg,train,4,14,0,1,1,0,car
163112,000000163112.jpg,train,1,1,0,1,1,0,car
294186,000000294186.jpg,train,9,0,0,1,0,0,person
97579,000000097579.jpg,train,2,0,0,1,0,0,person
179504,000000179504.jpg,train,6,0,0,1,0,0,person
228657,000000228657.jpg,train,14,2,2,1,1,1,car
490801,000000490801.jpg,train,4,0,0,1,0,0,person
15667,000000015667.jpg,train,0,3,0,0,1,0,car
81206,000000081206.jpg,train,0,4,2,0,1,1,truck
179520,000000179520.jpg,train,2,0,0,1,0,0,person
572737,000000572737.jpg,train,3,2,0,1,1,0,car
212288,000000212288.jpg,train,1,0,1,1,0,1,truck
294214,000000294214.jpg,train,1,0,0,1,0,0,person
556363,000000556363.jpg,train,7,3,1,1,1,1,car+truck
15709,000000015709.jpg,train,0,0,1,0,0,1,truck
48478,000000048478.jpg,train,5,0,0,1,0,0,person
261471,000000261471.jpg,train,14,7,0,1,1,0,car
474465,000000474465.jpg,train,7,0,0,1,0,0,person
130402,000000130402.jpg,train,13,3,1,1,1,1,truck
277858,000000277858.jpg,train,2,5,1,1,1,1,truck
228708,000000228708.jpg,train,2,0,0,1,0,0,person
507239,000000507239.jpg,train,1,2,0,1,1,0,car
228712,000000228712.jpg,train,0,0,1,0,0,1,truck
114025,000000114025.jpg,train,14,0,1,1,0,1,truck
507243,000000507243.jpg,train,5,0,4,1,0,1,truck
146801,000000146801.jpg,train,2,1,0,1,1,0,car
572789,000000572789.jpg,train,2,0,0,1,0,0,person
572790,000000572790.jpg,train,1,0,0,1,0,0,person
392571,000000392571.jpg,train,14,0,0,1,0,0,person
97667,000000097667.jpg,train,2,0,0,1,0,0,person
114052,000000114052.jpg,train,1,0,0,1,0,0,person
97672,000000097672.jpg,train,3,3,0,1,1,0,person
64908,000000064908.jpg,train,4,0,1,1,0,1,truck
359825,000000359825.jpg,train,9,2,0,1,1,0,car
163220,000000163220.jpg,train,13,3,1,1,1,1,truck
81308,000000081308.jpg,train,1,6,0,1,1,0,car
327070,000000327070.jpg,train,1,1,1,1,1,1,car+truck
310693,000000310693.jpg,train,0,0,1,0,0,1,truck
245162,000000245162.jpg,train,6,1,0,1,1,0,car
359851,000000359851.jpg,train,4,4,0,1,1,0,car
556472,000000556472.jpg,train,0,0,1,0,0,1,truck
343481,000000343481.jpg,train,0,0,1,0,0,1,truck
540093,000000540093.jpg,train,3,2,0,1,1,0,car
327105,000000327105.jpg,train,0,4,1,0,1,1,car+truck
179650,000000179650.jpg,train,6,1,2,1,1,1,car
572865,000000572865.jpg,train,2,8,0,1,1,0,car
409030,000000409030.jpg,train,1,0,1,1,0,1,person
163273,000000163273.jpg,train,3,0,1,1,0,1,person+truck
572876,000000572876.jpg,train,0,0,1,0,0,1,truck
343504,000000343504.jpg,train,5,1,0,1,1,0,car
212445,000000212445.jpg,train,2,3,0,1,1,0,car
114144,000000114144.jpg,train,3,2,1,1,1,1,truck
48609,000000048609.jpg,train,13,2,4,1,1,1,truck
425447,000000425447.jpg,train,1,0,1,1,0,1,truck
65001,000000065001.jpg,train,13,1,0,1,1,0,person
523754,000000523754.jpg,train,1,0,0,1,0,0,person
441840,000000441840.jpg,train,2,2,3,1,1,1,person
163314,000000163314.jpg,val,14,0,0,1,0,0,person
474614,000000474614.jpg,train,3,2,1,1,1,1,car
491000,000000491000.jpg,train,14,3,0,1,1,0,car
507389,000000507389.jpg,train,1,0,0,1,0,0,person
392717,000000392717.jpg,train,6,7,0,1,1,0,car
278029,000000278029.jpg,train,8,0,0,1,0,0,person
228881,000000228881.jpg,train,7,6,1,1,1,1,truck
540180,000000540180.jpg,train,5,7,0,1,1,0,car
392726,000000392726.jpg,train,1,2,0,1,1,0,car
474653,000000474653.jpg,train,0,0,1,0,0,1,truck
409119,000000409119.jpg,train,10,0,2,1,0,1,truck
409120,000000409120.jpg,train,1,2,0,1,1,0,car+person
409126,000000409126.jpg,train,0,8,0,0,1,0,car
540206,000000540206.jpg,train,5,3,0,1,1,0,car
228910,000000228910.jpg,train,2,1,0,1,1,0,car
327217,000000327217.jpg,train,2,3,0,1,1,0,car
409138,000000409138.jpg,train,3,3,0,1,1,0,car
572980,000000572980.jpg,train,0,2,1,0,1,1,truck
491062,000000491062.jpg,train,1,0,0,1,0,0,person
556599,000000556599.jpg,train,3,0,0,1,0,0,person
65087,000000065087.jpg,train,3,3,0,1,1,0,person
97861,000000097861.jpg,train,14,4,2,1,1,1,truck
65098,000000065098.jpg,train,0,1,1,0,1,1,car+truck
261710,000000261710.jpg,train,1,12,0,1,1,0,car
212558,000000212558.jpg,train,4,2,0,1,1,0,car
376407,000000376407.jpg,train,1,0,0,1,0,0,person
458328,000000458328.jpg,train,1,1,0,1,1,0,car
556637,000000556637.jpg,train,1,0,0,1,0,0,person
556643,000000556643.jpg,train,2,2,1,1,1,1,car
294499,000000294499.jpg,train,0,8,1,0,1,1,truck
474725,000000474725.jpg,train,3,0,0,1,0,0,person
48742,000000048742.jpg,train,0,14,0,0,1,0,car
327271,000000327271.jpg,train,5,2,2,1,1,1,truck
540264,000000540264.jpg,train,2,0,0,1,0,0,person
360045,000000360045.jpg,train,1,0,0,1,0,0,person
147054,000000147054.jpg,train,1,0,0,1,0,0,person
179823,000000179823.jpg,train,10,0,0,1,0,0,person
114288,000000114288.jpg,train,12,6,2,1,1,1,truck
48756,000000048756.jpg,train,0,5,1,0,1,1,car
474741,000000474741.jpg,train,1,0,0,1,0,0,person
48759,000000048759.jpg,train,3,10,0,1,1,0,car
228989,000000228989.jpg,train,4,3,0,1,1,0,car
507520,000000507520.jpg,train,7,1,2,1,1,1,truck
392843,000000392843.jpg,train,0,6,0,0,1,0,car
409227,000000409227.jpg,train,8,0,0,1,0,0,person
294545,000000294545.jpg,train,0,0,3,0,0,1,truck
196245,000000196245.jpg,train,0,0,1,0,0,1,truck
458390,000000458390.jpg,train,4,14,3,1,1,1,truck
65183,000000065183.jpg,train,9,0,0,1,0,0,person
425634,000000425634.jpg,train,0,5,0,0,1,0,car
409251,000000409251.jpg,train,2,0,0,1,0,0,person
392871,000000392871.jpg,train,1,0,1,1,0,1,truck
163498,000000163498.jpg,train,4,4,2,1,1,1,car
327338,000000327338.jpg,train,3,0,0,1,0,0,person
343728,000000343728.jpg,train,14,1,0,1,1,0,car
573105,000000573105.jpg,train,0,1,0,0,1,0,car
523955,000000523955.jpg,train,2,0,0,1,0,0,person
130741,000000130741.jpg,train,1,0,0,1,0,0,person
65208,000000065208.jpg,train,5,0,0,1,0,0,person
48824,000000048824.jpg,train,1,9,1,1,1,1,truck
442043,000000442043.jpg,train,0,8,0,0,1,0,car
278203,000000278203.jpg,train,1,1,1,1,1,1,car
294587,000000294587.jpg,train,14,0,0,1,0,0,person
16064,000000016064.jpg,train,13,0,0,1,0,0,person
196290,000000196290.jpg,train,2,6,2,1,1,1,car
179906,000000179906.jpg,train,0,2,1,0,1,1,truck
573125,000000573125.jpg,train,13,4,2,1,1,1,car
130757,000000130757.jpg,train,1,0,0,1,0,0,person
32455,000000032455.jpg,train,5,8,1,1,1,1,truck
327369,000000327369.jpg,train,3,0,0,1,0,0,person
147148,000000147148.jpg,train,3,1,0,1,1,0,person
376524,000000376524.jpg,train,12,0,0,1,0,0,person
540372,000000540372.jpg,train,7,2,0,1,1,0,car
523988,000000523988.jpg,train,8,5,0,1,1,0,car
327383,000000327383.jpg,train,0,1,0,0,1,0,car
392924,000000392924.jpg,train,9,1,2,1,1,1,car
360181,000000360181.jpg,train,3,2,0,1,1,0,car
98038,000000098038.jpg,train,3,2,1,1,1,1,truck
163575,000000163575.jpg,train,1,0,0,1,0,0,person
425721,000000425721.jpg,train,14,0,0,1,0,0,person
294652,000000294652.jpg,train,6,0,0,1,0,0,person
360189,000000360189.jpg,train,5,3,2,1,1,1,truck
376575,000000376575.jpg,train,6,0,0,1,0,0,person
573191,000000573191.jpg,train,6,9,0,1,1,0,car
491274,000000491274.jpg,train,0,3,2,0,1,1,truck
524044,000000524044.jpg,train,14,7,0,1,1,0,person
425746,000000425746.jpg,train,7,9,2,1,1,1,car
507667,000000507667.jpg,val,12,1,0,1,1,0,car
491287,000000491287.jpg,train,12,0,0,1,0,0,person
327448,000000327448.jpg,train,2,6,1,1,1,1,truck
474906,000000474906.jpg,train,0,2,2,0,1,1,car
147226,000000147226.jpg,train,10,0,0,1,0,0,person
524068,000000524068.jpg,train,6,6,0,1,1,0,car
573223,000000573223.jpg,train,1,0,0,1,0,0,person
311083,000000311083.jpg,train,4,0,0,1,0,0,person
212780,000000212780.jpg,train,0,1,0,0,1,0,car
180013,000000180013.jpg,train,4,13,12,1,1,1,truck
360238,000000360238.jpg,train,6,7,0,1,1,0,car
180014,000000180014.jpg,train,1,0,0,1,0,0,person
376623,000000376623.jpg,train,5,6,2,1,1,1,truck
16188,000000016188.jpg,train,1,0,0,1,0,0,person
196413,000000196413.jpg,train,0,3,1,0,1,1,truck
294718,000000294718.jpg,train,10,0,1,1,0,1,truck
278335,000000278335.jpg,train,1,0,0,1,0,0,person
114500,000000114500.jpg,train,8,6,1,1,1,1,truck
180042,000000180042.jpg,train,5,5,0,1,1,0,car
360274,000000360274.jpg,train,4,4,1,1,1,1,truck
507739,000000507739.jpg,train,7,1,0,1,1,0,person
130914,000000130914.jpg,train,0,4,1,0,1,1,truck
376677,000000376677.jpg,train,0,5,1,0,1,1,truck
65383,000000065383.jpg,train,4,3,1,1,1,1,car+truck
327527,000000327527.jpg,train,14,0,0,1,0,0,person
262001,000000262001.jpg,train,14,0,0,1,0,0,person
65399,000000065399.jpg,train,9,7,2,1,1,1,car+truck
65400,000000065400.jpg,train,2,0,0,1,0,0,person
212856,000000212856.jpg,train,14,0,3,1,0,1,truck
163713,000000163713.jpg,train,4,9,1,1,1,1,truck
147331,000000147331.jpg,train,1,1,0,1,1,0,car
147338,000000147338.jpg,val,0,1,4,0,1,1,truck
376715,000000376715.jpg,train,1,0,0,1,0,0,person
65420,000000065420.jpg,train,10,0,0,1,0,0,person
540561,000000540561.jpg,train,8,3,1,1,1,1,car
163729,000000163729.jpg,train,0,0,1,0,0,1,truck
